Employee_Id,JOB_TITLE,FULL_TIME_POSITION,Employer_Id
45832,Manager JC50,Y,35931
45833,Manager,Y,35932
45834,SOFTWARE ENGINEER,Y,35933
45835,Marketing & Business Development Coordinator,Y,35934
45836,Software Architect,Y,35935
45837,SOFTWARE DEVELOPER APPLICATIONS,Y,35936
45838,Software Engineer II,Y,35937
45839,Software Engineer,Y,35938
45840,Software Development Engineer,Y,35939
45841,Site Reliability Engineer,Y,35940
45842,Accountants and Auditors - KBGFJG01545-11,Y,35941
45843,Industrial Designer,Y,35942
45844,SR. PROGRAMMER ANALYST,Y,35943
45845,Analyst- Testing,Y,35944
45846,Software Development Engineer,Y,35945
45847,INDUSTRIAL ENGINEER,Y,35946
45848,Software Engineering Technical Leader - CAS-76727-T7P9Q2,Y,35947
45849,Senior Consultant,Y,35948
45850,Sr. IT Architect ,Y,35949
45851,Lead Consultant - US ,Y,35950
45852,Data Engineer I,Y,35951
45853,"MANAGER, IT OPS PROCESS & METRICS",Y,35952
45854,Data Engineer II,Y,35953
45855,Design Engineer,Y,35954
45856,Director Product Management,Y,35955
45857,Sr Staff Engineer (New Initiatives),Y,35956
45858,"Senior Manager, Customer and Market Insights",Y,35957
45859,Business Intelligence Engineer II,Y,35958
45860,Data Engineer,Y,35959
45861,Systems Engineer,Y,35960
45862,Senior Solutions Architect,Y,35961
45863,Performance Engineer,Y,35962
45864,Senior Systems Analyst JC60,Y,35963
45865,UX Designer,Y,35964
45866,Software Developer,Y,35965
45867,"Assistant Coach, Men's and Women's Track/Cross-Country",Y,35966
45868,Senior Quality Systems Specialist,Y,35967
45869,System Analyst JC65,Y,35968
45870,Solutions Engineer,Y,35969
45871,ARCHITECT,Y,35970
45872,Senior Software Developer,Y,35971
45873,Technical Consulting Engineer - CAS-80761-B1J7S4,Y,35972
45874,"Planning Engineer, Transmission Studies",Y,35973
45875,Network Security Engineer,Y,35974
45876,Designer ( Construction Projects) ,Y,35975
45877,Software Engineer,Y,35976
45878,SAP Technical Architect,Y,35977
45879,Programmer Analyst III,Y,35978
45880,Business Intelligence Engineer II,Y,35979
45881,Technical Support Engineer,Y,35980
45882,Senior Manager JC45,Y,35981
45883,"GPO Senior Analyst, Software Engineering",Y,35982
45884,AUTOMATION DEVELOPER,Y,35983
45885,Professional Services III,Y,35984
45886,Senior Engineer ,Y,35985
45887,Mechanical Engineer,Y,35986
45888,Senior Software Developer,Y,35987
45889,Software Engineer 1615.67030,Y,35988
45890,Lead Member Technical Staff,Y,35989
45891,Senior HRIS Analyst,Y,35990
45892,RPA Developer,Y,35991
45893,Software Java Developer,Y,35992
45894,"Director, Product Success",Y,35993
45895,PROJECT MANAGER,Y,35994
45896,Cybersecurity Professional ,Y,35995
45897,Principal Engineer II- Software,Y,35996
45898,DEVELOPER,Y,35997
45899,PROGRAMMER ANALYST,Y,35998
45900,Sr Product Manager,Y,35999
45901,Technical Business Developer II,Y,36000
45902,Data Analytics Manager ,Y,36001
45903,"SVP, Technology",Y,36002
45904,Algorithm Engineer,Y,36003
45905,Systems Integration Senior Specialist,Y,36004
45906,Hospitality Market Research Analyst,Y,36005
45907,DevOps Engineer,Y,36006
45908,Jr. Mechanical Engineer,N,36007
45909,Senior Solution Specialist,Y,36008
45910,Applications Consultant 3,Y,36009
45911,Senior Systems Analyst JC60,Y,36010
45912,Software Development Engineer,Y,36011
45913,"Data Engineer, Predictive Modeling",Y,36012
45914,Instructor,Y,36013
45915,Senior Technical Product Owner,Y,36014
45916,Senior Software Engineer,Y,36015
45917,UX Designer II,Y,36016
45918,Business Intelligence Engineer II,Y,36017
45919,Device Software Engineer,Y,36018
45920,"Manager, Sales Operations",Y,36019
45921,Postdoctoral Research Fellow ,Y,36020
45922,Senior Accountant,Y,36021
45923,SYSTEM ANALYST,Y,36022
45924,Data Scientist,Y,36023
45925,SR MANAGER PRODUCT SUPPORT ENGINEERING- KBGFJG03485-18,Y,36024
45926,Senior Modem Software Engineer,Y,36025
45927,"Software Engineer, iOS",Y,36026
45928,"Director, FP&A",Y,36027
45929,Software Developer,Y,36028
45930,Software Developer,Y,36029
45931,ARCHITECT,Y,36030
45932,System Analyst JC65,Y,36031
45933,DEVELOPER,Y,36032
45934,Senior Data Analyst,Y,36033
45935,MLOps Engineer,Y,36034
45936,"SIMULIA IPS, Energy & Materials Industry Procs Expert Spec.",Y,36035
45937,"Manager, Statistical Programming",Y,36036
45938,SAP SD Consultant,Y,36037
45939,Computer Systems Engineer,Y,36038
45940,Solution Architect,Y,36039
45941,Software Engineer,Y,36040
45942,Advisory Senior Consultant,Y,36041
45943,Software Developer,Y,36042
45944,Senior Staff/Manager Hardware Engineer,Y,36043
45945,Technology Operations Engineer,Y,36044
45946,INTEGRATION ARCHITECT - FINANCE TECHNOLOGY,Y,36045
45947,Systems Engineer,Y,36046
45948,SOFTWARE DEVELOPMENT SPECIALIST,Y,36047
45949,SOFTWARE DEVELOPER,Y,36048
45950,Software Engineer,Y,36049
45951,Public Relations Specialist,N,36050
45952,Senior Software Engineer,Y,36051
45953,Principal Software Engineer/Developer,Y,36052
45954,TECHNICAL ANALYST,Y,36053
45955,Software Engineer,Y,36054
45956,Architect,Y,36055
45957,Software Engineer,Y,36056
45958,"Sr. Manager, Solution Design Team Lead",Y,36057
45959,Credit Portfolio Officer,Y,36058
45960,"Sr. Staff Software Engineer, Systems Infrastructure",Y,36059
45961,"VP, Business Analysis/Project Manager",Y,36060
45962,Vice President / Lease Pricing Specialist II,Y,36061
45963,Staff Software Engineer,Y,36062
45964,Lead IT Business Analyst,Y,36063
45965,Software Engineer - CAS-79742-M0Y6B4,Y,36064
45966,"Software Engineer, Desktop Graphics",Y,36065
45967,High-Intensity Care Unit (HICU) Nurse,Y,36066
45968,"Risk Analyst, Security Compliance",Y,36067
45969,Senior Quality Assurance Test Analyst,Y,36068
45970,Electric Drive Controls and Software  Sr. Engineer,Y,36069
45971,Software Developer Applications  ,Y,36070
45972,Senior Systems Engineer,Y,36071
45973,Salesforce Developer,Y,36072
45974,IS Architect,Y,36073
45975,Java API Developer,Y,36074
45976,Software Development Engineer - Applications,Y,36075
45977,Principal Business Analyst,Y,36076
45978,Costume Designer/Shop Manager,Y,36077
45979,Programmer Analyst,Y,36078
45980,Developer,Y,36079
45981,ASSOCIATE DIRECTOR-RELEASE MANAGEMENT (TECHNOLOGY),Y,36080
45982,Computer Systems Analysts - KBOEYTEST9053-21,Y,36081
45983,Marketing Specialist (Community Manager),Y,36082
45984,Associate-Technology/Software Developer,Y,36083
45985,Data Engineer,Y,36084
45986,JAVA ANALYST 2,Y,36085
45987,IT Consultant,Y,36086
45988,SENIOR SOFTWARE DEVELOPER,Y,36087
45989,Technology Architect - US ,Y,36088
45990,"Regulatory Affairs, Project Manager",Y,36089
45991,Sales Operations Manager,Y,36090
45992,IT Specialist,Y,36091
45993,Cloud Data Engineer,Y,36092
45994,Senior Manager JC45,Y,36093
45995,FI BD Manager ,Y,36094
45996,Senior Lead Architect,Y,36095
45997,APPLICATION SUPPORT ENGINEER/DEVOPS ENGINEER,Y,36096
45998,SOFTWARE DEVELOPER,Y,36097
45999,Staff Software Applications Engineer,Y,36098
46000,Software Engineer,Y,36099
46001,Principal Software Architect,Y,36100
46002,Software Engineering Technical Leader - CAS-76572-L5L8T0,Y,36101
46003,Pre Admitted Law Clerk/ Associate,Y,36102
46004,Senior Technology Architect - US ,Y,36103
46005,Software Engineer,Y,36104
46006,"Software Developers, Applications - KBGFJG75956-8",Y,36105
46007,Sr. Financial Analyst,Y,36106
46008,Senior Systems Analyst JC60,Y,36107
46009,Mechanical Engineer,Y,36108
46010,"Associate Principal Solution Architect, PS",Y,36109
46011,Project Delivery Specialist II,Y,36110
46012,Manager JC50,Y,36111
46013,Java Developer,Y,36112
46014,Manager JC50,Y,36113
46015,Support Analyst,Y,36114
46016,Financial Quantitative Analysts - KBGFJG02365-11,Y,36115
46017,Senior Security Analyst,Y,36116
46018,Senior Software Developer,Y,36117
46019,Art Director,Y,36118
46020,Tableau Developer,Y,36119
46021,Physical Therapist,Y,36120
46022,VP Marketing and Client Services,Y,36121
46023,Sr. Security and Privacy Consultant,Y,36122
46024,Senior Software Engineer,Y,36123
46025,Oracle Applications Lead,Y,36124
46026,IT Service Delivery Program Manager ,Y,36125
46027,Data and Applied Scientist,Y,36126
46028,Program Director,Y,36127
46029,Manager JC50,Y,36128
46030,Senior Engineering Manager,Y,36129
46031,ABAP DEVELOPER,Y,36130
46032,Software Developer ,Y,36131
46033,OBIEE Developer,Y,36132
46034," Manager, Development",Y,36133
46035,"ASSOCIATE DIRECTOR, DATA GOVERNANCE OFFICER",Y,36134
46036,Quality Engineer - Product,N,36135
46037,Sr. SW Engineer,Y,36136
46038,Assistant Professor of English ,Y,36137
46039,Software Engineer,Y,36138
46040,Computer Systems Analysts,Y,36139
46041,ServiceNow Developer,Y,36140
46042,Manager,Y,36141
46043,Director,Y,36142
46044,"ASSOCIATE DIRECTOR, IT SOFTWARE ENGINEER",Y,36143
46045,DB ARCHITECT 3,Y,36144
46046,Software Engineer,Y,36145
46047,Software Engineer,Y,36146
46048,DATABASE ADMINISTRATOR,Y,36147
46049,Sr Business Operations Associate,Y,36148
46050,Senior Software Engineer,Y,36149
46051,Software Developer,Y,36150
46052,Senior Manager,Y,36151
46053,R&D Engineer Software,Y,36152
46054,"AVP, Developer",Y,36153
46055,Industry Specialist III,Y,36154
46056,Data and Applied Scientist,Y,36155
46057,Senior Account Executive,Y,36156
46058,Orthodontist,Y,36157
46059,Software Engineer,Y,36158
46060,"Software Developers, Applications - KBGFJG69712-7",Y,36159
46061,Software Engineer  1615.67488,Y,36160
46062,Software Developer,Y,36161
46063,Senior UX Designer,Y,36162
46064,Engineer in Training,Y,36163
46065,Fulfillment Analyst,Y,36164
46066,Data BA,Y,36165
46067,Software Engineer  1615.61008.8,Y,36166
46068,Software Development Engineer II,Y,36167
46069,Quality Assurance Engineer ,Y,36168
46070,Cost Knowledge Management Lead,Y,36169
46071,Senior Construction Services Manager,Y,36170
46072,"Consultant, Software Engineer",Y,36171
46073,Platform Engineer,Y,36172
46074,Principal Research Software Development Engineer,Y,36173
46075,Project Manager - US ,Y,36174
46076,Project Engineer,Y,36175
46077,Senior Business Analyst,Y,36176
46078,Architect,Y,36177
46079,Computer systems analysts - KBGFJG71711-10,Y,36178
46080,Software Engineer II,Y,36179
46081,Lead Product Analyst,Y,36180
46082,Senior Manager JC45,Y,36181
46083,SOLUTION ARCHITECT,Y,36182
46084,Senior Solutions Marketing Manager,Y,36183
46085,Operations Engineer,Y,36184
46086,Lead Software Engineer,Y,36185
46087,DEVELOPER USER INTERFACE,Y,36186
46088,Project Delivery Specialist,Y,36187
46089,Delivery Manager,Y,36188
46090,Assistant Professor,Y,36189
46091,Marketing Graphic Design Director,N,36190
46092,JAVA ANALYST 2,Y,36191
46093,Manager JC50,Y,36192
46094,"Senior Software Engineer, SWAT Team",Y,36193
46095,"Manager, IT",Y,36194
46096,ASSOCIATE GAME PRODUCER - DIABLO IMMORTAL,Y,36195
46097,Assistant Scientist,Y,36196
46098,Software Developer,Y,36197
46099,Game Designer III,Y,36198
46100,Senior Systems Design Engineer,Y,36199
46101,Director Global Social and Streaming ,Y,36200
46102,SR. SYSTEMS APPLICATION ENGINEER,Y,36201
46103,SOLUTION ARCHITECT,Y,36202
46104,"Managing Director, Corporate Advisory ",N,36203
46105,QUALITY ASSURANCE ENGINEER 2,Y,36204
46106,Software Developer,Y,36205
46107,Senior Validation Engineer,Y,36206
46108,"Software Developers, Systems Software - KBOEYTEST9093-24",Y,36207
46109,Engineering Manager,Y,36208
46110,Software Development Engineer,Y,36209
46111,Business Intelligence Engineer II,Y,36210
46112,"Senior Consultant, CRM Solution Developer ",Y,36211
46113,Production Support Lead - US ,Y,36212
46114,Senior Data Scientist,Y,36213
46115,Cognos Developer,Y,36214
46116,Software Development Engineer II,Y,36215
46117,Senior Business Intelligence Specialist,Y,36216
46118,Architect,Y,36217
46119,Fuel Cell Algorithm Design Engineer,Y,36218
46120,Software Engineer,Y,36219
46121,Software Developer,Y,36220
46122,Staff Design Engineer,Y,36221
46123,Software Engineer (Test),Y,36222
46124,Software Engineer,Y,36223
46125,"Member Technical Staff, Software",Y,36224
46126,Manager JC50,Y,36225
46127,"Sr Consultant, Solution Development   ",Y,36226
46128,HI Designer,Y,36227
46129,"Software Engineer, Member of Technical Staff ",Y,36228
46130,SOFTWARE ENGINEER,Y,36229
46131,Technology Lead - US ,Y,36230
46132,Software Engineer,Y,36231
46133,"Database Architect, Sr",Y,36232
46134,"Electrical Engineer, AR/VR",Y,36233
46135,Senior Data Architect ,Y,36234
46136,Lead Consultant - US ,Y,36235
46137,SENIOR TEST ENGINEER,Y,36236
46138,MANAGER BUSINESS CONSULTANT,Y,36237
46139,Senior Data Scientist,Y,36238
46140,Software Developer,Y,36239
46141,Systems Analyst (Public Sector),Y,36240
46142,Project Architect,Y,36241
46143,QA Trainer,Y,36242
46144," Consultant, QA",Y,36243
46145,Database Administrator,Y,36244
46146,TECHNICAL PROGRAM MANAGER,Y,36245
46147,DFx Manufacturing Engineer,Y,36246
46148,"Assistant Professor, Clinical Faculty Appointment",Y,36247
46149,Product Development Engineer II,Y,36248
46150,Senior UI Developer,Y,36249
46151,Software Development Engineer II,Y,36250
46152,Solution Specialist ,Y,36251
46153,Systems Architect,Y,36252
46154,Tax Manager,Y,36253
46155,SYSTEMS ANALYST,Y,36254
46156,Research Associate 4,Y,36255
46157,Field Engineer,Y,36256
46158,Principal Software Development Engineer (Identity & Access M,Y,36257
46159,SOFTWARE DEVELOPER,Y,36258
46160,Supplier Quality Engineer,Y,36259
46161,POSTDOC RESEARCH ASSOCIATE,Y,36260
46162,COMPENSATION ANALYST,Y,36261
46163,MuleSoft Developer,Y,36262
46164,SAS Developer,Y,36263
46165,TECHNOLOGY LICENSING ASSOCIATE,Y,36264
46166,Senior Consultant,Y,36265
46167,Risk Manager,Y,36266
46168,"Manager, Engineering",Y,36267
46169,Accountants & Auditors - KBOEYTEST2791-29,Y,36268
46170,Product Engineer,Y,36269
46171,Java Developer,Y,36270
46172,Test Consultant 2,Y,36271
46173,Market Intelligence Manager,Y,36272
46174,MEMBER OF TECHNICAL STAFF,Y,36273
46175,Data Analyst,Y,36274
46176,Accountants and Auditors - KBGFJG101551-3,Y,36275
46177,Senior Technical Consultant ,Y,36276
46178,TECHNOLOGY LEAD,Y,36277
46179,Infrastructure Engineer,Y,36278
46180,Structural Engineer/Civil Engineer,Y,36279
46181,ENERGY RESEARCH ANALYST,Y,36280
46182,Software Development Engineer II,Y,36281
46183,Program Manager,Y,36282
46184,Software Development Engineer I,Y,36283
46185,"Manager, Statistical Programming",Y,36284
46186,"Consultant, Tech",Y,36285
46187,Security Program Engineer Manager,Y,36286
46188,Staff Cellular Technologies Software Engineer ,Y,36287
46189,Director JC35,Y,36288
46190,Software Engineering SMTS,Y,36289
46191,Software Developer,Y,36290
46192,Software Engineer,Y,36291
46193,SENIOR REVENUE ACCOUNTANT,Y,36292
46194,Project Manager I,Y,36293
46195,Tax Senior Analyst (20521.701.1),Y,36294
46196,Market Research Analyst,Y,36295
46197,DATABASE ADMINISTRATOR,Y,36296
46198,Business Intelligence Analyst,Y,36297
46199,Senior Manager JC45,Y,36298
46200,Software Development Lead,Y,36299
46201,Software Engineer,Y,36300
46202,Senior Systems Analyst JC60,Y,36301
46203,Data Scientist - Analytics ,Y,36302
46204,Principal Biostatistics,Y,36303
46205,SENIOR SOFTWARE ENGINEER,Y,36304
46206,Java Lead,Y,36305
46207,Associate Digital Marketing Manager,Y,36306
46208,Senior Software Development Engineer in Test ,Y,36307
46209,Software Engineer,Y,36308
46210,"Associate Professor, Education and Counseling",Y,36309
46211,Civil Engineer,Y,36310
46212,System Administrator,N,36311
46213,Database Administrator,Y,36312
46214,"Software Engineer, Principal",Y,36313
46215,"Manager, Data Science 3",Y,36314
46216,"AVP, Quantitative Analyst Modeler",Y,36315
46217,Software Development Engineer – Applications,Y,36316
46218,Software Engineer 1615.47222,Y,36317
46219,Computer systems analysts - KBGFJG71711-10,Y,36318
46220,SENIOR DEVELOPER,Y,36319
46221,Software Developer,Y,36320
46222,Program Manager,Y,36321
46223,"Software Developers, Applications - KBGFJG98084-5",Y,36322
46224,Software Developer,Y,36323
46225,Java Developer,Y,36324
46226,Senior User Designer ,Y,36325
46227,Pharmacist,Y,36326
46228,"AD, DCM, Integration Solution & Platform Architecture",Y,36327
46229,"Principal Product Manager, Platform",Y,36328
46230,Technology Analyst - US ,Y,36329
46231,Senior Associate,Y,36330
46232,"Senior, Software Engineer",Y,36331
46233,Engineering Technical Leader - CAS-70353-H3B6S6,Y,36332
46234,Software Engineering Lead,Y,36333
46235,Engineering Manager I,Y,36334
46236,SOFTWARE ENGINEER,Y,36335
46237,Accountants and Auditors - KBGFJG01545-11,Y,36336
46238,"ASSOCIATE, SOFTWARE ENGINEERING",Y,36337
46239,Director Product Management,Y,36338
46240,Software Developer IV,Y,36339
46241,Architect,Y,36340
46242,Project Manager,Y,36341
46243,Enterprise Architect 4,Y,36342
46244,Accounts Manager,Y,36343
46245,Applications consultant 2,Y,36344
46246,Assistant Physicist,Y,36345
46247,Sr. Software Developer ,Y,36346
46248,"Application Programmer V (Software Developer, Applications)",Y,36347
46249,Tax Accountant,Y,36348
46250,SENIOR IOS ENGINEER,Y,36349
46251,Software Development Engineer II,Y,36350
46252,RPA Developer ,Y,36351
46253,Senior Software Engineer ,Y,36352
46254,Salesforce Developer,Y,36353
46255,Applications Consultant 4,Y,36354
46256,Software Developer,Y,36355
46257,Architect,Y,36356
46258,DATA WAREHOUSE SPECIALIST,Y,36357
46259,Software Engineer   1615.65738.3,Y,36358
46260,Accountants and Auditors - KBGFJG22228-11,Y,36359
46261,Software Engineer II,Y,36360
46262,Sr. Refrigeration and Utilities Engineer,Y,36361
46263,Software Developer,Y,36362
46264,Clinical Assistant Professor in the Department of Medicine,Y,36363
46265,Professional Specialist,Y,36364
46266,Programmer Analyst,Y,36365
46267,Wholesale Account Manager,Y,36366
46268,"Senior HR Manager, Shipping",Y,36367
46269,Associate,Y,36368
46270,Senior Project Manager - US - Specialist ,Y,36369
46271,Neurologist,N,36370
46272,SOFTWARE ENGINEER,Y,36371
46273,LEAD ARCHITECT,Y,36372
46274,"Associate, Software Engineer",Y,36373
46275,Powertrain CFD Engineer,Y,36374
46276,Senior Naval Architect,Y,36375
46277,Software Engineer 1615.6671,Y,36376
46278,APPLICATIONS DEVELOPER,Y,36377
46279,Associate Staff,Y,36378
46280,Associate Scientist II,Y,36379
46281,Software Engineer,Y,36380
46282,ANALYST-TESTING,Y,36381
46283,Market Operations Engineer Sr.,Y,36382
46284,Middleware Administrator,Y,36383
46285,Ad Measurement Specialist,Y,36384
46286,Marketing Analytics Manager,Y,36385
46287,Data Engineer II,Y,36386
46288,Manager JC50,Y,36387
46289,FACILITIES PROGRAM MANAGER,Y,36388
46290,Marketing Technology Manager,Y,36389
46291,Psychometrician,Y,36390
46292,Software Engineer,Y,36391
46293,Software Engineer,Y,36392
46294,Software Developer,Y,36393
46295,Technology Lead - US - Specialist ,Y,36394
46296,"Senior Data Scientist, Analytics",Y,36395
46297,Sales Manager,Y,36396
46298,UX Researcher 1615.67399,Y,36397
46299,Engineering Lead Analyst,Y,36398
46300,Business Analyst II,Y,36399
46301,Renewals Specialist - CAS-81036-T3R9L1,Y,36400
46302,HR Specialist II – MBA,Y,36401
46303,Salesforce Developer,Y,36402
46304,SOFTWARE DEVELOPER,Y,36403
46305,Computer Systems Analysts - KBOEYTEST9053-21,Y,36404
46306,Support Engineer,Y,36405
46307,CREDIT RISK ANALYTICS SR ASSOCIATE (017040.001371),Y,36406
46308,Electronic Design Engineer,Y,36407
46309,TECHNICAL LEAD,Y,36408
46310,Senior Software Engineer,Y,36409
46311,System Engineer,Y,36410
46312,Computer Systems Analysts - KBOEYTEST9053-21,Y,36411
46313,Electrode and Cell Design Engineer,Y,36412
46314,Appian Developer,Y,36413
46315,Data Engineer,Y,36414
46316,Financial Analyst ,Y,36415
46317,Business Processes Principal Consultant,Y,36416
46318,"Senior Staff Engineer, WLAN Software QA",Y,36417
46319,Software Engineer,Y,36418
46320,Senior Software Developer,Y,36419
46321,SERVICE DELIVERY PROJECT MANAGER,Y,36420
46322,Manager JC50,Y,36421
46323,Project Engineer ( Construction) ,Y,36422
46324,Manager,Y,36423
46325,SOFTWARE (DEVOPS/KUBERNETES) DEVELOPER/ENGINEER,Y,36424
46326,Research Scientist,Y,36425
46327,Clinical Assistant Professor,Y,36426
46328,Architect,Y,36427
46329,QUALITY ASSURANCE ANALYST (QA ANALYST),Y,36428
46330,Reconciliation Analyst,Y,36429
46331,GIS Developer,Y,36430
46332,Applications Consultant 3,Y,36431
46333,Software Developer,Y,36432
46334,Software Development Manager,Y,36433
46335,Manager - Product Engineering,Y,36434
46336,Accountants and Auditors - KBOEYTEST8424-9,Y,36435
46337,Software Development Engineer III,Y,36436
46338,Software Engineer - CAS-80845-G1Z2H2,Y,36437
46339,IT ANALYST 3,Y,36438
46340,Engineer - Security Engrg,Y,36439
46341,Associate Tech Lead,Y,36440
46342,Senior Computational Scientist I,Y,36441
46343,Technology Lead - US ,Y,36442
46344,Data Analyst 3,Y,36443
46345,Application Development Specialist,Y,36444
46346,"Senior Software Engineer, Core Media",Y,36445
46347,IC-Specialist Solution System Integration,Y,36446
46348,Accountants and Auditors - KBOEYTEST8424-9,Y,36447
46349,Senior Manager JC45,Y,36448
46350,Software Engineer,Y,36449
46351,Hardware Engineer,Y,36450
46352,Dentist,N,36451
46353,"ASSISTANT VICE PRESIDENT, ANALYST",Y,36452
46354,Software Development Engineer,Y,36453
46355,Senior Solution Specialist,Y,36454
46356,DATA ENGINEER,Y,36455
46357,Principal Support Consultant,Y,36456
46358,Lead Quality Engineer,Y,36457
46359,IT Analyst,Y,36458
46360,Machine Learning Engineer,Y,36459
46361,Designer 2- Architecture,Y,36460
46362,Senior QA Engineer (Cloud Security),Y,36461
46363,Product Development Advisor,Y,36462
46364,Application Developer,Y,36463
46365,Software Development Engineer II,Y,36464
46366,Nurse Manager,Y,36465
46367,Applications Developer,Y,36466
46368,Manager JC50,Y,36467
46369,Middleware Engineer II,Y,36468
46370,SOFTWARE DEVELOPER,Y,36469
46371,Software Engineer,Y,36470
46372,Product Manager II - Technical,Y,36471
46373,Programmer/ Developer 2,Y,36472
46374,Support Engineer I–External,Y,36473
46375,Manager JC50,Y,36474
46376,Applied Scientist II,Y,36475
46377,Design Verification Engineer,Y,36476
46378,Product Owner,Y,36477
46379,Senior Staff PMIC Design Engineer,Y,36478
46380,SENIOR BUSINESS INTELLIGENCE REPORTING DEVELOPER,Y,36479
46381,Technology Architect - US ,Y,36480
46382,SOFTWARE DEVELOPER II ,Y,36481
46383,SOFTWARE DEVELOPER,Y,36482
46384,Solutions Architect  6755.1016,Y,36483
46385,Senior Transportation Modeler,Y,36484
46386,Engineering Technical Leader - CAS-65974-M8B5Z7,Y,36485
46387,Senior Software Engineer,Y,36486
46388,Engineer I (Software) ,Y,36487
46389,IoT Test Engineer,Y,36488
46390,Software Developer/ Engineer,Y,36489
46391,Senior Systems Analyst JC60,Y,36490
46392,Program Manager 1615.27500,Y,36491
46393,Software Development Engineer I,Y,36492
46394,Software Developer,Y,36493
46395,Software Engineer 1615.67450,Y,36494
46396,Application Software Developer,Y,36495
46397,Design Engineer III,Y,36496
46398,Principal Software Engineer,Y,36497
46399,"Software Developers, Applications - KBOEYTEST10625-20",Y,36498
46400,"Program Manager, Supply Chain",Y,36499
46401,Software Engineer - CAS-76887-K1S2X4,Y,36500
46402,Clinical Analyst,Y,36501
46403,Associate,Y,36502
46404,"Software Engineer Manager, Tools and Infrastructure",Y,36503
46405,Test Analyst - II,Y,36504
46406,Audit & Assurance In-Charge,Y,36505
46407,Software QE Engineering Manager,Y,36506
46408,Software Developer,Y,36507
46409,Technical Program Manager III,Y,36508
46410,Senior Estimator,Y,36509
46411,Systems Analyst,Y,36510
46412,Plant Engineer,Y,36511
46413,Senior Data Engineer,Y,36512
46414,Obstetrician/Gynecologist,Y,36513
46415,"Consultant, ERP Software Development",Y,36514
46416,Quantitative Trading Analyst,Y,36515
46417,Software Engineer,Y,36516
46418,Design Engineer,Y,36517
46419,Accountants & Auditors - KBGFJG01606-7,Y,36518
46420,Developer User Interface,Y,36519
46421,Associate Veterinarian,Y,36520
46422,Media & Digital Analytics Manager,Y,36521
46423,BI Analyst,Y,36522
46424,BUSINESS SYSTEMS ANALYST,Y,36523
46425,Software Engineer,Y,36524
46426,Senior Development Manager,Y,36525
46427,Senior Researcher,Y,36526
46428,Software Development Engineer II,Y,36527
46429,Financial Analyst III - MBA,Y,36528
46430,UI DEVELOPER ,Y,36529
46431,Instructor in Investigation,Y,36530
46432,"Sr. Analyst, Quality Assurance",Y,36531
46433,Data Scientist Advisor - Dataworks,Y,36532
46434,AO/Senior Developer ,Y,36533
46435,Senior Software Engineer,Y,36534
46436,DATABASE DEVELOPER,Y,36535
46437,Design Release Engineer,Y,36536
46438,"Senior Engineer, Software",Y,36537
46439,"Director, Supply Chain Planning",Y,36538
46440,JAVA Software Architect,N,36539
46441,Achitect,Y,36540
46442,Dental Health Educator,Y,36541
46443,Developer User Interface,Y,36542
46444,Technical Program Manager II,Y,36543
46445,Senior Business Systems Analyst,Y,36544
46446," Software Engineer, Site Reliability Engineer 1615.67469",Y,36545
46447,Senior Systems Analyst JC60,Y,36546
46448,Systems Engineer,Y,36547
46449,SOFTWARE ENGINEER- KBGFJG166487-1,Y,36548
46450,Software Engineer,Y,36549
46451,"Manager, Regulatory Affairs",Y,36550
46452,Technical Lead,N,36551
46453,Assistant Scientist,N,36552
46454,Traffic Operations Engineer,Y,36553
46455,Associate Commitment Analysis Engineer,Y,36554
46456,SOFTWARE ENGINEER,Y,36555
46457,Statisticians - KBOEYTEST11465-19,Y,36556
46458,Postdoctoral Scholar,Y,36557
46459,Project Manager 4,Y,36558
46460,Sr. Applications Engineer,Y,36559
46461,Manager JC50,Y,36560
46462,Software Engineer (Distributed Systems),Y,36561
46463,Software Engineer,Y,36562
46464,AVIONICS TECHNICIAN,Y,36563
46465,Design Engineer 2 - Software,Y,36564
46466,Sr. Business Analyst,Y,36565
46467,Software Engineer,Y,36566
46468,Engineer,Y,36567
46469,Technology Lead - US ,Y,36568
46470,Professional Services II,Y,36569
46471,Program Associate,Y,36570
46472,QA Engineer,Y,36571
46473,Research Associate,Y,36572
46474,"Senior Data Scientist, Analytics",Y,36573
46475,JAVA ENGINEER 2,Y,36574
46476,Assistant Professor,Y,36575
46477,Postdoctoral Fellow,Y,36576
46478,Application Developer,N,36577
46479,Application Development Consultant,Y,36578
46480,Development Expert,Y,36579
46481,Engineer (Gas Distribution System),Y,36580
46482, Operations Engineer III ,Y,36581
46483,Mechanical Engineer,Y,36582
46484,Software Engineer,Y,36583
46485,Assistant Academic Research Scientist ,Y,36584
46486,Software Engineer,Y,36585
46487,Instructor,Y,36586
46488,Content Manager,Y,36587
46489,Senior Social Media and Content Manager,Y,36588
46490,Software Developer,Y,36589
46491,Designer,Y,36590
46492,Build/Release Engineer,Y,36591
46493,ASSISTANT PROFESSOR,Y,36592
46494, Automation Business Partner & Technology Architect Leader,Y,36593
46495,Software Engineer Senior Staff,Y,36594
46496,Senior Statistical Programmer,Y,36595
46497,Associate Application Developer,Y,36596
46498,Software Engineer II,Y,36597
46499,Software Engineer II,Y,36598
46500,Data Scientist ,Y,36599
46501,Vice President,Y,36600
46502,Product Manager Staff,Y,36601
46503,Associate Data Science & Advanced Analytics Manage,Y,36602
