Employee_Change_Id,NEW_EMPLOYMENT,CONTINUED_EMPLOYMENT,CHANGE_PREVIOUS_EMPLOYMENT,NEW_CONCURRENT_EMPLOYMENT,CHANGE_EMPLOYER,AMENDED_PETITION,Employee_Id
40038,0,0,0,0,1,0,49903
40039,0,0,0,0,1,0,49904
40040,0,1,0,0,0,0,49905
40041,1,0,0,0,0,0,49906
40042,1,0,0,0,0,0,49907
40043,0,1,0,0,0,0,49908
40044,0,0,1,0,0,0,49909
40045,1,0,0,0,0,0,49910
40046,0,0,0,0,1,0,49911
40047,0,0,0,0,1,0,49912
40048,1,0,0,0,0,0,49913
40049,0,0,0,0,1,0,49914
40050,1,0,0,0,0,0,49915
40051,1,0,0,0,0,0,49916
40052,0,0,0,0,0,1,49917
40053,0,0,0,0,1,0,49918
40054,0,0,0,0,1,0,49919
40055,0,0,0,0,1,0,49920
40056,0,0,0,0,1,0,49921
40057,0,0,0,0,1,0,49922
40058,0,1,0,0,0,0,49923
40059,0,0,0,0,0,1,49924
40060,0,0,0,0,1,0,49925
40061,0,0,0,0,1,0,49926
40062,0,0,0,0,0,1,49927
40063,0,0,0,0,1,0,49928
40064,0,0,0,0,1,0,49929
40065,0,1,0,0,0,0,49930
40066,50,0,0,0,0,0,49931
40067,0,0,0,0,1,0,49932
40068,0,0,0,0,3,0,49933
40069,1,0,0,0,0,0,49934
40070,0,1,0,0,0,0,49935
40071,0,0,0,0,1,0,49936
40072,1,0,0,0,0,0,49937
40073,0,0,0,0,0,1,49938
40074,0,1,0,0,0,0,49939
40075,0,0,0,0,0,1,49940
40076,0,1,0,0,0,0,49941
40077,0,1,0,0,0,0,49942
40078,0,1,0,0,0,0,49943
40079,0,0,0,0,5,0,49944
40080,1,0,0,0,0,0,49945
40081,0,0,0,0,1,0,49946
40082,0,1,0,0,0,0,49947
40083,0,0,0,0,1,0,49948
40084,0,1,0,0,0,0,49949
40085,1,0,0,0,0,0,49950
40086,0,0,0,0,1,0,49951
40087,0,0,0,0,0,1,49952
40088,0,0,1,0,0,0,49953
40089,0,1,0,0,0,0,49954
40090,1,0,0,0,0,0,49955
40091,0,0,0,0,1,0,49956
40092,0,1,0,0,0,0,49957
40093,0,1,0,0,0,0,49958
40094,0,0,0,0,1,0,49959
40095,0,0,0,0,1,0,49960
40096,0,0,0,0,1,0,49961
40097,1,0,0,0,0,0,49962
40098,0,0,1,0,0,0,49963
40099,0,0,0,0,1,0,49964
40100,0,1,0,0,0,0,49965
40101,0,0,0,0,1,0,49966
40102,1,0,0,0,0,0,49967
40103,0,0,0,0,1,0,49968
40104,0,0,0,0,1,0,49969
40105,0,0,0,0,0,1,49970
40106,0,0,0,0,5,0,49971
40107,1,0,0,0,0,0,49972
40108,1,0,0,0,0,0,49973
40109,1,0,0,0,0,0,49974
40110,0,0,0,0,20,0,49975
40111,1,0,0,0,0,0,49976
40112,0,0,0,0,1,0,49977
40113,0,1,0,0,0,0,49978
40114,1,0,0,0,0,0,49979
40115,0,0,0,0,1,0,49980
40116,0,0,0,0,0,1,49981
40117,0,0,0,0,1,0,49982
40118,1,0,0,0,0,0,49983
40119,0,0,0,0,20,0,49984
40120,0,0,0,0,0,25,49985
40121,0,0,0,0,1,0,49986
40122,0,0,0,0,1,0,49987
40123,0,0,0,0,1,0,49988
40124,0,0,1,0,0,0,49989
40125,0,1,0,0,0,0,49990
40126,1,0,0,0,0,0,49991
40127,0,1,0,0,0,0,49992
40128,0,0,0,0,0,1,49993
40129,0,0,0,0,1,0,49994
40130,0,0,0,0,0,1,49995
40131,0,0,0,0,1,0,49996
40132,0,0,0,0,1,0,49997
40133,0,0,0,0,0,1,49998
40134,0,0,0,0,1,0,49999
40135,1,0,0,0,0,0,50000
40136,0,0,0,0,1,0,50001
40137,0,0,0,0,0,1,50002
40138,1,0,0,0,0,0,50003
40139,1,0,0,0,0,0,50004
40140,1,0,0,0,0,0,50005
40141,0,0,0,0,0,1,50006
40142,0,1,0,0,0,0,50007
40143,0,0,0,0,1,0,50008
40144,0,0,0,0,1,0,50009
40145,0,1,0,0,0,0,50010
40146,0,0,0,0,0,1,50011
40147,0,0,0,0,1,0,50012
40148,0,0,0,0,1,0,50013
40149,0,1,0,0,0,0,50014
40150,0,0,0,0,1,0,50015
40151,0,0,1,0,0,0,50016
40152,0,0,0,0,1,0,50017
40153,0,0,0,0,0,1,50018
40154,0,0,0,0,0,1,50019
40155,0,0,0,0,1,0,50020
40156,0,0,0,0,1,0,50021
40157,1,0,0,0,0,0,50022
40158,1,0,0,0,0,0,50023
40159,0,0,0,0,1,0,50024
40160,0,0,0,0,0,1,50025
40161,0,0,1,0,0,0,50026
40162,1,0,0,0,0,0,50027
40163,1,0,0,0,0,0,50028
40164,0,0,0,0,1,0,50029
40165,0,0,0,0,1,0,50030
40166,0,0,0,0,0,1,50031
40167,0,0,0,0,1,0,50032
40168,0,0,0,0,1,0,50033
40169,0,0,0,0,1,0,50034
40170,0,1,0,0,0,0,50035
40171,0,0,0,0,1,0,50036
40172,0,0,0,0,1,0,50037
40173,0,0,0,0,1,0,50038
40174,0,0,0,0,1,0,50039
40175,0,1,0,0,0,0,50040
40176,0,0,0,0,1,0,50041
40177,0,1,0,0,0,0,50042
40178,0,1,0,0,0,0,50043
40179,1,0,0,0,0,0,50044
40180,1,0,0,0,0,0,50045
40181,0,0,0,0,1,0,50046
40182,0,0,0,0,0,1,50047
40183,0,1,0,0,0,0,50048
40184,0,0,0,0,1,0,50049
40185,0,1,0,0,0,0,50050
40186,0,0,0,0,1,0,50051
40187,0,0,0,0,0,1,50052
40188,0,1,0,0,0,0,50053
40189,0,1,0,0,0,0,50054
40190,0,1,0,0,0,0,50055
40191,1,0,0,0,0,0,50056
40192,0,0,1,0,0,0,50057
40193,0,1,0,0,0,0,50058
40194,0,0,0,0,1,0,50059
40195,0,0,0,0,1,0,50060
40196,0,0,0,0,0,1,50061
40197,0,1,0,0,0,0,50062
40198,0,0,1,0,0,0,50063
40199,1,0,0,0,0,0,50064
40200,1,0,0,0,0,0,50065
40201,0,0,0,0,0,1,50066
40202,1,0,0,0,0,0,50067
40203,1,0,0,0,0,0,50068
40204,1,0,0,0,0,0,50069
40205,0,0,0,0,1,0,50070
40206,1,0,0,0,0,0,50071
40207,0,0,1,0,0,0,50072
40208,1,0,0,0,0,0,50073
40209,1,0,0,0,0,0,50074
40210,0,0,0,0,1,0,50075
40211,0,0,1,0,0,0,50076
40212,0,0,0,0,1,0,50077
40213,0,0,0,0,1,0,50078
40214,0,1,0,0,0,0,50079
40215,0,0,0,0,0,1,50080
40216,0,0,0,0,1,0,50081
40217,25,0,0,0,0,0,50082
40218,0,0,0,0,1,0,50083
40219,0,0,0,0,1,0,50084
40220,0,0,0,0,1,0,50085
40221,4,4,4,0,4,4,50086
40222,0,0,0,0,1,0,50087
40223,0,0,0,0,0,1,50088
40224,0,0,0,0,1,0,50089
40225,0,1,0,0,0,0,50090
40226,0,0,0,0,0,1,50091
40227,0,0,0,0,0,1,50092
40228,1,0,0,0,0,0,50093
40229,0,0,0,0,0,1,50094
40230,0,0,1,0,0,0,50095
40231,0,1,0,0,0,0,50096
40232,0,0,0,0,0,1,50097
40233,0,0,0,0,0,1,50098
40234,0,0,0,0,1,0,50099
40235,0,0,0,0,1,0,50100
40236,5,0,15,0,15,15,50101
40237,0,0,0,0,1,0,50102
40238,1,0,0,0,0,0,50103
40239,0,0,0,0,1,0,50104
40240,0,0,0,0,1,0,50105
40241,2,0,0,0,0,0,50106
40242,1,0,0,0,0,0,50107
40243,0,1,0,0,0,0,50108
40244,0,0,0,0,0,1,50109
40245,0,0,0,0,1,0,50110
40246,1,0,0,0,0,0,50111
40247,0,0,1,0,0,0,50112
40248,0,0,0,0,1,0,50113
40249,0,1,0,0,0,0,50114
40250,0,0,1,0,0,0,50115
40251,0,0,0,0,5,0,50116
40252,1,0,0,0,0,0,50117
40253,0,1,0,0,0,0,50118
40254,0,0,0,0,1,0,50119
40255,0,1,0,0,0,0,50120
40256,0,0,0,0,1,0,50121
40257,0,0,1,0,0,0,50122
40258,0,0,0,0,1,0,50123
40259,0,0,0,0,1,0,50124
40260,0,0,0,0,5,0,50125
40261,0,0,0,0,1,0,50126
40262,0,0,0,0,1,0,50127
40263,0,0,0,0,1,0,50128
40264,0,0,0,0,0,1,50129
40265,0,1,0,0,0,0,50130
40266,0,0,0,0,0,1,50131
40267,0,0,0,0,1,0,50132
40268,5,5,5,0,5,5,50133
40269,1,0,0,0,0,0,50134
40270,0,0,0,0,1,0,50135
40271,0,1,0,0,0,0,50136
40272,1,1,1,1,1,1,50137
40273,0,1,0,0,0,0,50138
40274,0,1,0,0,0,0,50139
40275,5,5,5,0,5,5,50140
40276,0,0,0,0,1,0,50141
40277,0,0,0,0,1,0,50142
40278,1,0,0,0,0,0,50143
40279,0,1,0,0,0,0,50144
40280,0,1,0,0,0,0,50145
40281,1,0,0,0,0,0,50146
40282,0,0,0,0,1,0,50147
40283,0,0,0,0,1,0,50148
40284,0,1,0,0,0,0,50149
40285,1,0,0,0,0,0,50150
40286,1,0,0,0,0,0,50151
40287,0,0,0,0,1,0,50152
40288,0,0,0,0,1,0,50153
40289,0,0,0,0,0,1,50154
40290,0,0,0,0,0,1,50155
40291,1,0,0,0,0,0,50156
40292,1,0,0,0,0,0,50157
40293,0,1,0,0,0,0,50158
40294,0,0,0,0,1,0,50159
40295,0,0,1,0,0,0,50160
40296,1,0,0,0,0,0,50161
40297,0,1,0,0,0,0,50162
40298,0,0,0,0,1,0,50163
40299,0,0,0,0,1,0,50164
40300,1,0,0,0,0,0,50165
40301,0,0,0,0,1,0,50166
40302,0,0,0,1,0,0,50167
40303,0,0,0,0,0,1,50168
40304,0,0,0,0,1,0,50169
40305,0,0,0,0,0,1,50170
40306,0,0,1,0,0,0,50171
40307,0,0,0,0,1,0,50172
40308,1,0,0,0,0,0,50173
40309,0,0,0,0,1,0,50174
40310,0,0,0,0,0,1,50175
40311,0,0,0,0,1,0,50176
40312,0,0,0,0,1,0,50177
40313,0,0,0,0,1,0,50178
40314,1,0,0,0,0,0,50179
40315,0,0,0,0,1,0,50180
40316,0,0,0,0,0,1,50181
40317,0,1,0,0,0,0,50182
40318,1,0,0,0,0,0,50183
40319,1,0,0,0,0,0,50184
40320,1,0,0,0,0,0,50185
40321,0,0,0,0,1,0,50186
40322,0,0,0,0,1,0,50187
40323,1,0,0,0,0,0,50188
40324,0,0,0,0,0,1,50189
40325,0,1,0,0,0,0,50190
40326,0,1,0,0,0,0,50191
40327,0,0,0,0,1,0,50192
40328,0,0,0,0,1,0,50193
40329,0,0,0,0,0,1,50194
40330,0,1,0,0,0,0,50195
40331,0,0,0,0,1,0,50196
40332,0,0,0,0,1,0,50197
40333,0,0,0,0,1,0,50198
40334,0,1,0,0,0,0,50199
40335,1,0,0,0,0,0,50200
40336,1,0,0,0,0,0,50201
40337,0,0,0,0,0,1,50202
40338,1,0,0,0,0,0,50203
40339,0,0,0,0,1,0,50204
40340,0,0,0,0,0,1,50205
40341,0,1,0,0,0,0,50206
40342,0,0,1,0,0,0,50207
40343,1,0,0,0,0,0,50208
40344,1,0,0,0,0,0,50209
40345,0,0,0,0,1,0,50210
40346,0,1,0,0,0,0,50211
40347,0,0,0,0,1,0,50212
40348,0,0,1,0,0,0,50213
40349,1,0,0,0,0,0,50214
40350,1,0,0,0,0,0,50215
40351,0,0,0,0,1,0,50216
40352,0,0,1,0,0,0,50217
40353,0,1,0,0,0,0,50218
40354,0,0,0,0,1,0,50219
40355,0,0,0,0,1,0,50220
40356,1,0,0,0,0,0,50221
40357,0,0,0,0,0,1,50222
40358,0,0,0,0,1,0,50223
40359,1,0,0,0,0,0,50224
40360,0,1,0,0,0,0,50225
40361,0,1,0,0,0,0,50226
40362,1,0,0,0,0,0,50227
40363,0,0,0,0,1,0,50228
40364,0,1,0,0,0,0,50229
40365,0,0,0,0,1,0,50230
40366,0,0,0,0,1,0,50231
40367,0,0,0,0,1,0,50232
40368,0,1,0,0,0,0,50233
40369,0,0,0,0,1,0,50234
40370,0,0,0,0,0,1,50235
40371,0,1,0,0,0,0,50236
40372,0,0,0,0,1,0,50237
40373,0,0,0,0,20,0,50238
40374,0,0,0,0,0,1,50239
40375,0,0,0,0,0,1,50240
40376,0,0,0,0,1,0,50241
40377,0,0,0,0,1,0,50242
40378,0,1,0,0,0,0,50243
40379,5,5,5,0,5,5,50244
40380,0,1,0,0,0,0,50245
40381,0,0,0,0,0,1,50246
40382,0,0,0,0,1,0,50247
40383,1,0,0,0,0,0,50248
40384,0,0,0,0,1,0,50249
40385,2,2,2,0,2,2,50250
40386,0,1,0,0,0,0,50251
40387,0,0,0,0,0,1,50252
40388,0,0,0,0,1,0,50253
40389,0,1,0,0,1,0,50254
40390,0,0,0,0,1,0,50255
40391,0,1,0,0,0,0,50256
40392,0,0,0,0,0,1,50257
40393,0,0,0,0,0,25,50258
40394,1,0,0,0,0,0,50259
40395,0,0,0,0,1,0,50260
40396,1,0,0,0,0,0,50261
40397,1,0,0,0,0,0,50262
40398,0,0,0,0,1,0,50263
40399,0,1,0,0,0,0,50264
40400,1,0,0,0,0,0,50265
40401,0,0,0,0,0,1,50266
40402,0,0,0,0,0,1,50267
40403,0,0,0,0,1,0,50268
40404,0,0,1,0,0,0,50269
40405,0,0,0,0,1,0,50270
40406,0,0,1,0,0,0,50271
40407,0,0,0,0,1,0,50272
40408,1,0,0,0,0,0,50273
40409,0,0,0,0,1,0,50274
40410,0,0,0,0,1,0,50275
40411,0,0,0,0,1,0,50276
40412,0,0,0,0,0,1,50277
40413,0,0,0,0,0,1,50278
40414,0,1,0,0,0,0,50279
40415,0,0,1,0,0,0,50280
40416,0,0,0,0,1,0,50281
40417,0,1,0,0,0,0,50282
40418,0,0,0,0,1,0,50283
40419,0,0,0,0,0,1,50284
40420,0,0,0,0,0,1,50285
40421,0,0,0,0,0,1,50286
40422,0,1,0,0,0,0,50287
40423,0,0,0,0,1,0,50288
40424,0,0,0,0,1,0,50289
40425,0,0,0,0,0,1,50290
40426,0,1,0,0,1,1,50291
40427,0,0,0,0,1,0,50292
40428,0,1,0,0,0,0,50293
40429,0,0,0,0,0,1,50294
40430,0,0,0,0,1,0,50295
40431,0,0,1,0,0,0,50296
40432,0,1,0,0,0,0,50297
40433,0,0,0,0,0,1,50298
40434,0,0,0,0,0,1,50299
40435,0,1,0,0,0,0,50300
40436,5,5,5,0,5,5,50301
40437,0,0,0,0,1,0,50302
40438,0,1,0,0,0,0,50303
40439,0,1,0,0,0,0,50304
40440,0,0,0,0,1,0,50305
40441,0,0,0,0,0,1,50306
40442,0,0,0,0,1,0,50307
40443,0,0,0,0,1,0,50308
40444,0,0,0,0,1,0,50309
40445,0,0,0,0,1,0,50310
40446,0,0,0,0,0,1,50311
40447,1,0,0,0,0,0,50312
40448,0,0,0,0,0,1,50313
40449,0,0,0,0,1,0,50314
40450,1,0,0,0,0,0,50315
40451,1,0,0,0,0,0,50316
40452,0,1,0,0,0,0,50317
40453,0,1,0,0,0,0,50318
40454,0,0,0,0,1,0,50319
40455,0,0,0,0,0,1,50320
40456,0,0,0,0,1,0,50321
40457,0,1,0,0,0,0,50322
40458,0,1,0,0,0,0,50323
40459,0,0,0,0,0,1,50324
40460,0,0,0,0,0,1,50325
40461,0,0,0,0,1,0,50326
40462,0,0,0,0,0,1,50327
40463,0,0,0,0,0,1,50328
40464,0,0,0,0,0,1,50329
40465,0,0,0,0,0,1,50330
40466,0,0,0,0,1,0,50331
40467,0,0,0,0,1,0,50332
40468,0,0,0,0,1,0,50333
40469,0,0,0,0,1,0,50334
40470,0,0,0,0,1,0,50335
40471,0,0,0,0,1,0,50336
40472,0,0,0,0,1,0,50337
40473,0,0,0,0,1,0,50338
40474,0,0,0,0,1,0,50339
40475,0,1,0,0,0,0,50340
40476,0,0,0,0,1,0,50341
40477,0,0,0,0,1,0,50342
40478,0,0,0,0,1,0,50343
40479,0,0,1,0,0,0,50344
40480,0,0,0,0,1,0,50345
40481,0,0,0,0,1,0,50346
40482,0,0,0,0,1,0,50347
40483,0,1,0,0,0,0,50348
40484,1,0,0,0,0,0,50349
40485,0,0,0,0,1,0,50350
40486,1,0,0,0,0,0,50351
40487,0,1,0,0,0,0,50352
40488,0,0,0,0,0,1,50353
40489,1,0,0,0,0,0,50354
40490,1,0,0,0,0,0,50355
40491,0,0,0,0,0,1,50356
40492,0,0,1,0,0,0,50357
40493,0,1,0,0,0,0,50358
40494,1,0,0,0,0,0,50359
40495,0,1,0,0,0,0,50360
40496,0,1,0,0,0,0,50361
40497,0,1,0,0,0,0,50362
40498,0,1,0,0,0,0,50363
40499,1,0,0,0,0,0,50364
40500,1,0,0,0,0,0,50365
40501,0,1,0,0,0,0,50366
40502,0,1,0,0,0,0,50367
40503,0,0,0,0,0,1,50368
40504,1,0,0,0,0,0,50369
40505,0,0,0,0,0,1,50370
40506,0,0,0,0,1,0,50371
40507,0,0,0,0,1,0,50372
40508,0,0,0,0,0,1,50373
40509,0,0,0,0,0,1,50374
40510,1,0,0,0,0,0,50375
40511,0,0,0,0,1,0,50376
40512,0,1,0,0,0,0,50377
40513,0,0,0,0,1,0,50378
40514,0,0,0,0,1,0,50379
40515,0,0,0,0,1,0,50380
40516,0,0,0,0,1,0,50381
40517,0,1,0,0,0,0,50382
40518,0,0,0,0,1,0,50383
40519,0,0,0,0,1,0,50384
40520,1,0,0,0,0,0,50385
40521,1,0,0,0,0,0,50386
40522,0,1,0,0,0,0,50387
40523,0,0,1,0,0,0,50388
40524,0,1,0,0,0,0,50389
40525,0,1,0,0,0,0,50390
40526,1,0,0,0,0,0,50391
40527,1,0,0,0,0,0,50392
40528,0,1,0,0,0,0,50393
40529,1,0,0,0,0,0,50394
40530,0,1,0,0,0,0,50395
40531,1,0,0,0,0,0,50396
40532,1,0,0,0,0,0,50397
40533,0,0,0,0,1,0,50398
40534,1,0,0,0,0,0,50399
40535,1,0,0,0,0,0,50400
40536,1,0,0,0,0,0,50401
40537,1,0,0,0,0,0,50402
40538,1,0,0,0,0,0,50403
40539,0,0,0,0,1,0,50404
40540,1,0,0,0,0,0,50405
40541,1,0,0,0,0,0,50406
40542,1,0,0,0,0,0,50407
40543,1,0,0,0,0,0,50408
40544,0,0,0,0,1,0,50409
40545,1,0,0,0,0,0,50410
40546,1,0,0,0,0,0,50411
40547,0,1,0,0,0,0,50412
40548,0,0,0,0,1,0,50413
40549,1,0,0,0,0,0,50414
40550,1,0,0,0,0,0,50415
40551,2,0,0,0,0,0,50416
40552,1,0,0,0,0,0,50417
40553,0,0,1,0,0,0,50418
40554,0,1,0,0,0,0,50419
40555,0,0,0,0,1,0,50420
40556,0,0,0,0,1,0,50421
40557,0,0,0,0,1,0,50422
40558,0,0,0,0,1,0,50423
40559,0,0,0,0,1,0,50424
40560,0,0,0,0,1,0,50425
40561,0,0,0,0,1,0,50426
40562,0,1,0,0,0,0,50427
40563,0,0,0,0,0,1,50428
40564,1,0,0,0,0,0,50429
40565,0,0,1,0,0,0,50430
40566,0,1,0,0,0,0,50431
40567,0,0,0,0,1,0,50432
40568,0,0,0,0,0,1,50433
40569,1,0,0,0,0,0,50434
40570,0,0,0,0,1,0,50435
40571,1,0,0,0,0,0,50436
40572,0,0,0,0,1,0,50437
40573,0,0,0,0,1,0,50438
40574,0,0,0,0,1,0,50439
40575,0,0,0,0,1,0,50440
40576,0,0,0,0,0,1,50441
40577,1,0,0,0,0,0,50442
40578,0,1,0,0,0,0,50443
40579,0,0,1,0,0,0,50444
40580,0,0,0,0,0,1,50445
40581,0,0,0,0,1,0,50446
40582,0,0,0,0,0,1,50447
40583,0,1,0,0,0,0,50448
40584,1,0,0,0,1,0,50449
40585,1,0,0,0,1,0,50450
40586,1,1,0,0,0,0,50451
40587,1,0,0,0,0,0,50452
40588,1,0,0,0,0,0,50453
40589,1,0,0,0,0,0,50454
40590,1,0,0,0,0,0,50455
40591,1,0,0,0,0,0,50456
40592,1,0,0,0,0,0,50457
40593,0,1,0,0,0,0,50458
40594,0,0,1,0,0,0,50459
40595,1,0,0,0,0,0,50460
40596,0,0,0,0,0,1,50461
40597,1,0,0,0,0,0,50462
40598,0,0,0,0,0,1,50463
40599,1,0,0,0,0,0,50464
40600,0,1,0,0,0,0,50465
40601,0,0,0,0,1,0,50466
40602,0,1,0,0,0,0,50467
40603,1,0,0,0,0,0,50468
40604,0,0,0,0,1,0,50469
40605,2,2,2,0,2,2,50470
40606,5,0,15,0,15,15,50471
40607,1,0,0,0,0,0,50472
40608,0,1,0,0,0,0,50473
40609,0,0,0,0,0,1,50474
40610,0,0,1,0,0,0,50475
40611,0,1,0,0,0,0,50476
40612,0,0,0,0,1,0,50477
40613,0,1,0,0,0,0,50478
40614,0,1,0,0,0,0,50479
40615,0,0,0,0,1,0,50480
40616,0,1,0,0,0,0,50481
40617,0,0,0,0,0,25,50482
40618,0,0,0,0,1,0,50483
40619,0,0,0,0,1,0,50484
40620,0,0,0,0,0,1,50485
40621,0,0,1,0,0,0,50486
40622,0,0,0,0,0,1,50487
40623,0,1,0,0,0,0,50488
40624,0,0,0,0,0,1,50489
40625,1,0,0,0,0,0,50490
40626,1,0,0,0,0,0,50491
40627,0,0,0,0,1,0,50492
40628,0,0,0,0,0,1,50493
40629,0,0,0,0,0,1,50494
40630,0,0,0,0,1,0,50495
40631,0,0,0,0,1,0,50496
40632,0,0,0,0,1,0,50497
40633,0,0,1,0,0,0,50498
40634,0,0,0,0,0,1,50499
40635,0,0,0,0,0,1,50500
40636,0,0,0,0,0,1,50501
40637,1,0,0,0,0,0,50502
40638,1,0,0,0,0,0,50503
40639,0,0,0,0,1,0,50504
40640,0,0,1,0,0,0,50505
40641,0,0,0,0,0,25,50506
40642,0,0,1,0,0,0,50507
40643,2,2,2,0,2,2,50508
40644,0,0,0,0,1,0,50509
40645,0,0,0,0,1,0,50510
40646,0,0,0,0,1,0,50511
40647,0,1,0,0,0,0,50512
40648,0,0,0,0,1,0,50513
40649,0,0,1,0,0,0,50514
40650,0,0,0,0,1,0,50515
40651,0,1,0,0,0,0,50516
40652,0,0,0,0,1,0,50517
40653,0,0,0,0,1,0,50518
40654,1,0,0,0,0,0,50519
40655,0,0,1,0,0,0,50520
40656,0,0,0,0,0,1,50521
40657,0,0,0,0,1,0,50522
40658,0,0,0,0,1,0,50523
40659,0,0,1,0,0,0,50524
40660,0,0,0,0,1,0,50525
40661,0,1,0,0,0,0,50526
40662,0,0,0,0,1,0,50527
40663,0,1,0,0,0,0,50528
40664,1,0,0,0,0,0,50529
40665,0,1,0,0,0,0,50530
40666,0,1,0,0,0,0,50531
40667,0,0,0,0,0,1,50532
40668,0,1,0,0,0,0,50533
40669,0,0,0,0,1,0,50534
40670,0,0,0,0,0,1,50535
40671,0,0,0,0,1,0,50536
40672,0,0,0,0,1,0,50537
40673,0,0,0,0,1,0,50538
40674,1,0,0,0,0,0,50539
40675,0,1,0,0,0,0,50540
40676,0,0,1,0,0,0,50541
40677,0,1,0,0,0,0,50542
40678,1,0,0,0,0,0,50543
40679,0,1,0,0,0,0,50544
40680,0,1,0,0,0,0,50545
40681,0,1,0,0,0,0,50546
40682,0,0,0,0,1,0,50547
40683,0,0,0,0,0,1,50548
40684,0,1,0,0,0,0,50549
40685,0,1,0,0,0,0,50550
40686,1,2,1,0,1,1,50551
40687,1,0,0,0,0,0,50552
40688,0,0,0,0,0,1,50553
40689,0,0,0,0,0,1,50554
40690,0,1,0,0,0,1,50555
40691,0,1,0,0,0,0,50556
40692,0,0,0,0,1,0,50557
40693,0,2,2,0,0,0,50558
40694,0,0,0,0,0,1,50559
40695,0,0,0,0,1,0,50560
40696,1,0,0,0,0,0,50561
40697,1,0,0,0,0,0,50562
40698,0,1,0,0,0,0,50563
40699,0,1,0,0,0,0,50564
40700,0,0,0,0,1,0,50565
40701,0,0,0,0,1,0,50566
40702,1,0,0,0,0,0,50567
40703,0,0,1,0,0,0,50568
40704,0,0,0,0,0,1,50569
40705,1,0,0,0,0,0,50570
40706,0,0,0,0,1,0,50571
40707,0,0,0,0,0,1,50572
40708,0,0,1,0,0,0,50573
40709,1,0,0,0,0,0,50574
40710,0,1,0,0,0,0,50575
40711,0,0,0,0,1,0,50576
40712,1,0,0,0,0,0,50577
40713,0,1,0,0,0,0,50578
40714,5,0,15,0,15,15,50579
40715,0,0,0,0,1,0,50580
40716,1,0,0,0,0,0,50581
40717,0,0,0,0,0,1,50582
40718,1,0,0,0,0,0,50583
40719,1,0,0,0,0,0,50584
40720,0,1,0,0,0,0,50585
40721,0,1,0,0,0,0,50586
40722,0,0,0,0,1,0,50587
40723,0,0,0,0,0,1,50588
40724,1,0,0,0,0,0,50589
40725,0,1,0,0,0,0,50590
40726,0,0,0,0,1,0,50591
40727,0,0,0,0,1,0,50592
40728,0,0,0,0,1,0,50593
40729,0,0,0,0,1,0,50594
40730,0,0,1,0,0,0,50595
40731,0,0,0,0,0,1,50596
40732,0,0,0,0,1,0,50597
40733,0,0,0,0,0,1,50598
40734,0,0,0,0,0,1,50599
40735,0,1,0,0,0,0,50600
40736,0,0,0,0,1,0,50601
40737,1,0,0,0,0,0,50602
40738,0,0,0,0,1,0,50603
40739,0,0,0,0,1,0,50604
40740,0,0,0,0,0,1,50605
40741,1,0,0,0,0,0,50606
40742,0,0,0,0,0,1,50607
40743,1,0,0,0,0,0,50608
40744,0,0,0,0,1,0,50609
40745,0,0,0,0,1,0,50610
40746,0,0,0,0,0,1,50611
40747,1,0,0,0,0,0,50612
40748,0,0,0,0,0,1,50613
40749,0,0,0,0,1,0,50614
40750,1,0,0,0,0,0,50615
40751,0,0,0,0,0,1,50616
40752,0,0,1,0,0,0,50617
40753,0,0,0,0,0,1,50618
40754,0,1,0,0,0,0,50619
40755,0,0,0,0,1,0,50620
40756,0,0,0,0,1,0,50621
40757,0,0,0,0,1,0,50622
40758,0,1,0,0,0,0,50623
40759,0,1,0,0,0,0,50624
40760,0,0,0,0,1,0,50625
40761,0,0,0,0,0,1,50626
40762,0,1,0,0,0,0,50627
40763,0,0,0,0,0,1,50628
40764,0,0,0,0,1,0,50629
40765,0,0,0,0,1,0,50630
40766,0,0,0,0,1,0,50631
40767,5,0,0,0,0,0,50632
40768,1,0,0,0,0,0,50633
40769,0,0,0,0,1,0,50634
40770,0,0,0,0,1,0,50635
40771,0,0,0,0,1,0,50636
40772,1,0,0,0,0,0,50637
40773,0,0,0,0,1,0,50638
40774,0,0,1,0,0,0,50639
40775,0,0,0,0,1,0,50640
40776,1,0,0,0,0,0,50641
40777,0,1,0,0,0,0,50642
40778,0,0,0,0,1,0,50643
40779,0,0,0,0,1,0,50644
40780,0,1,0,0,0,0,50645
40781,1,0,0,0,0,0,50646
40782,5,0,15,0,15,15,50647
40783,0,0,0,0,1,0,50648
40784,0,0,0,0,0,1,50649
40785,0,0,1,0,0,0,50650
40786,0,0,0,0,0,1,50651
40787,1,0,0,0,0,0,50652
40788,0,1,0,0,0,0,50653
40789,0,0,0,0,0,1,50654
40790,0,0,0,0,1,0,50655
40791,1,0,0,0,0,0,50656
40792,0,0,0,0,1,0,50657
40793,0,1,0,0,0,0,50658
40794,0,1,0,0,0,0,50659
40795,0,0,0,0,0,1,50660
40796,0,0,0,0,1,0,50661
40797,0,0,0,0,0,1,50662
40798,0,0,0,0,1,0,50663
40799,0,0,1,0,0,0,50664
40800,0,0,0,0,1,0,50665
40801,0,0,0,0,1,0,50666
40802,0,0,0,0,1,0,50667
40803,0,0,1,0,0,0,50668
40804,0,0,0,0,1,0,50669
40805,0,0,0,0,0,1,50670
40806,0,0,0,0,1,0,50671
40807,0,1,0,0,0,0,50672
40808,0,0,0,0,1,0,50673
